customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,tech_support,support_tickets_90d,satisfaction_score,churn
CUST100331,31,109.15,3257.83,Month-to-month,Fiber optic,Bank transfer,No,5,3,1
CUST100332,9,71.87,657.23,Month-to-month,DSL,Electronic check,Yes,2,4,0
CUST100333,45,90.19,3877.45,One year,Fiber optic,Credit card,Yes,2,3,0
CUST100334,4,55.56,225.92,Month-to-month,No,Electronic check,No,3,3,1
CUST100335,9,71.44,630.37,Month-to-month,DSL,Credit card,Yes,1,2,1
CUST100336,19,68.72,1366.23,Two year,DSL,Electronic check,Yes,2,4,0
CUST100337,4,44.9,173.66,Two year,No,Credit card,No,3,3,0
CUST100338,13,64.67,878.84,Two year,No,Mailed check,Yes,1,4,0
CUST100339,35,52.18,1691.99,Month-to-month,No,Credit card,Yes,0,5,0
CUST100340,11,85.45,876.77,Month-to-month,Fiber optic,Bank transfer,Yes,1,4,1
CUST100341,36,96.73,3321.21,Two year,Fiber optic,Electronic check,No,2,2,1
CUST100342,72,58.85,4383.98,Month-to-month,DSL,Electronic check,No,2,3,0
CUST100343,27,57.12,1565.73,Month-to-month,DSL,Bank transfer,No,2,3,0
CUST100344,36,66.32,2281.35,Month-to-month,DSL,Bank transfer,Yes,2,3,0
CUST100345,46,49.86,2112.46,Two year,DSL,Mailed check,No,3,3,0
CUST100346,14,80.35,1154.82,Month-to-month,Fiber optic,Electronic check,No,0,4,0
CUST100347,35,97.6,3521.68,Month-to-month,Fiber optic,Credit card,Yes,4,3,1
CUST100348,14,61.65,823.27,Month-to-month,DSL,Bank transfer,No,2,3,1
CUST100349,25,83.17,1919.38,Month-to-month,DSL,Bank transfer,No,1,3,0
CUST100350,39,67.14,2739.49,One year,No,Mailed check,Yes,0,3,0
CUST100351,10,75.36,729.73,One year,DSL,Mailed check,Yes,0,4,0
CUST100352,1,87.93,83.5,One year,Fiber optic,Mailed check,No,1,2,0
CUST100353,9,91.0,856.44,Month-to-month,Fiber optic,Electronic check,Yes,0,4,0
CUST100354,43,85.5,3737.4,Month-to-month,Fiber optic,Credit card,Yes,0,4,0
CUST100355,8,91.9,692.43,Month-to-month,Fiber optic,Mailed check,Yes,3,4,1
CUST100356,41,48.53,1948.96,Two year,DSL,Mailed check,Yes,1,4,0
CUST100357,9,52.42,459.88,Month-to-month,DSL,Mailed check,Yes,2,3,0
CUST100358,17,78.18,1290.39,Month-to-month,No,Mailed check,Yes,0,4,0
CUST100359,20,80.6,1624.34,Month-to-month,DSL,Bank transfer,No,3,2,1
CUST100360,8,69.25,519.0,Two year,Fiber optic,Bank transfer,Yes,1,3,0
CUST100361,17,61.67,1024.55,One year,DSL,Credit card,No,3,4,0
CUST100362,4,80.06,317.06,Month-to-month,Fiber optic,Electronic check,No,5,2,1
CUST100363,15,84.51,1268.89,One year,Fiber optic,Credit card,No,2,2,0
CUST100364,19,59.4,1060.32,Month-to-month,DSL,Credit card,No,0,4,0
CUST100365,1,95.76,98.45,One year,Fiber optic,Credit card,No,3,2,1
CUST100366,9,81.73,729.91,Two year,Fiber optic,Electronic check,Yes,2,4,0
CUST100367,25,85.2,2225.02,One year,DSL,Mailed check,Yes,0,4,0
CUST100368,7,63.84,432.48,Two year,DSL,Credit card,No,2,3,0
CUST100369,28,68.76,2000.38,Month-to-month,Fiber optic,Bank transfer,No,4,3,0
CUST100370,30,69.76,1951.65,Month-to-month,DSL,Electronic check,Yes,0,5,0
CUST100371,25,81.44,2130.13,One year,Fiber optic,Credit card,No,3,3,0
CUST100372,35,68.04,2431.37,One year,DSL,Credit card,No,3,3,0
CUST100373,4,79.97,312.35,Month-to-month,DSL,Credit card,No,4,3,0
CUST100374,40,62.62,2329.29,Month-to-month,DSL,Mailed check,No,2,5,1
CUST100375,8,84.04,688.88,Month-to-month,DSL,Bank transfer,Yes,1,4,0
CUST100376,22,77.05,1652.37,Month-to-month,Fiber optic,Bank transfer,Yes,3,3,0
CUST100377,63,100.01,6315.17,Two year,Fiber optic,Mailed check,Yes,1,3,0
CUST100378,15,54.85,803.81,Month-to-month,DSL,Credit card,Yes,0,4,0
CUST100379,20,79.04,1500.95,Two year,Fiber optic,Electronic check,No,0,4,0
CUST100380,8,79.72,593.28,Month-to-month,Fiber optic,Electronic check,No,2,3,1
CUST100381,62,77.65,5047.26,One year,DSL,Credit card,No,4,2,0
CUST100382,9,96.52,827.97,Two year,Fiber optic,Electronic check,Yes,2,4,0
CUST100383,32,68.71,2151.76,One year,DSL,Electronic check,Yes,1,3,0
CUST100384,46,82.13,3756.15,Two year,DSL,Credit card,Yes,0,3,0
CUST100385,34,59.96,2082.29,Month-to-month,DSL,Credit card,Yes,0,5,0
CUST100386,26,70.22,1744.75,Month-to-month,No,Credit card,No,1,3,0
CUST100387,21,51.0,1092.03,One year,DSL,Electronic check,No,1,3,0
CUST100388,6,65.78,369.51,One year,No,Bank transfer,No,1,3,1
CUST100389,61,84.47,5288.03,One year,DSL,Electronic check,No,5,3,0
CUST100390,24,73.65,1833.95,One year,DSL,Electronic check,Yes,0,4,0
CUST100391,20,79.32,1645.69,Month-to-month,DSL,Electronic check,Yes,0,4,0
CUST100392,7,48.96,317.19,Month-to-month,No,Mailed check,No,7,2,1
CUST100393,21,75.38,1558.74,Two year,DSL,Bank transfer,Yes,0,5,0
CUST100394,19,51.5,1013.51,One year,No,Electronic check,Yes,5,3,0
CUST100395,63,72.8,4692.09,One year,DSL,Credit card,Yes,3,4,1
CUST100396,20,71.24,1474.06,One year,No,Credit card,No,1,4,0
CUST100397,21,59.26,1260.59,Two year,Fiber optic,Electronic check,No,2,3,0
CUST100398,7,88.14,635.96,Two year,Fiber optic,Credit card,Yes,2,3,0
CUST100399,11,82.32,840.2,Month-to-month,Fiber optic,Bank transfer,No,1,3,0
CUST100400,29,70.45,1932.17,Two year,DSL,Mailed check,Yes,3,5,0
CUST100401,3,101.83,309.79,Month-to-month,Fiber optic,Mailed check,Yes,2,2,1
CUST100402,40,82.16,3371.29,Month-to-month,Fiber optic,Bank transfer,Yes,1,4,0
CUST100403,40,99.38,3751.72,Two year,Fiber optic,Electronic check,Yes,0,4,0
CUST100404,10,85.74,878.5,Month-to-month,DSL,Bank transfer,No,3,2,1
CUST100405,26,79.52,1963.49,Month-to-month,Fiber optic,Electronic check,Yes,5,2,1
CUST100406,47,71.84,3397.75,One year,DSL,Electronic check,No,2,3,0
CUST100407,18,56.38,1002.01,Two year,DSL,Bank transfer,No,2,3,1
CUST100408,15,76.08,1164.07,Month-to-month,DSL,Electronic check,Yes,5,3,1
CUST100409,17,49.7,824.91,One year,DSL,Bank transfer,No,3,4,0
CUST100410,24,86.09,1955.33,Month-to-month,Fiber optic,Bank transfer,Yes,1,4,0
CUST100411,12,58.76,724.12,Month-to-month,No,Electronic check,Yes,2,3,0
CUST100412,14,53.32,776.64,One year,No,Credit card,Yes,1,4,0
CUST100413,25,92.86,2324.11,One year,Fiber optic,Electronic check,No,3,3,1
CUST100414,13,73.9,991.9,One year,Fiber optic,Bank transfer,No,3,3,0
CUST100415,7,65.67,424.25,One year,DSL,Electronic check,Yes,1,3,1
CUST100416,3,48.96,145.56,Two year,No,Electronic check,Yes,1,3,0
CUST100417,20,57.3,1111.7,Two year,No,Credit card,No,0,4,0
CUST100418,45,66.51,3030.11,Month-to-month,No,Credit card,No,2,3,0
CUST100419,27,42.75,1111.12,One year,No,Mailed check,No,4,3,0
CUST100420,7,51.82,334.38,One year,DSL,Electronic check,No,1,2,1
CUST100421,10,112.51,1104.25,Month-to-month,Fiber optic,Bank transfer,Yes,0,4,1
CUST100422,15,105.02,1571.02,One year,Fiber optic,Electronic check,Yes,2,3,0
CUST100423,64,99.4,6413.12,One year,Fiber optic,Credit card,No,3,4,0
CUST100424,66,99.81,6773.71,Month-to-month,Fiber optic,Electronic check,Yes,1,4,0
CUST100425,61,85.96,5505.34,Month-to-month,Fiber optic,Electronic check,No,3,3,0
CUST100426,22,60.09,1347.24,Month-to-month,DSL,Electronic check,No,1,3,1
CUST100427,72,62.64,4328.53,Month-to-month,DSL,Electronic check,Yes,0,4,0
CUST100428,11,68.5,785.29,Two year,Fiber optic,Credit card,No,4,2,0
CUST100429,15,52.37,791.9,Month-to-month,No,Bank transfer,No,1,2,1
CUST100430,38,69.33,2730.09,One year,No,Electronic check,No,2,3,0
CUST100431,25,87.63,2133.77,One year,Fiber optic,Electronic check,Yes,1,4,0
CUST100432,26,93.26,2275.47,Month-to-month,Fiber optic,Electronic check,No,2,3,1
CUST100433,8,64.85,523.29,Month-to-month,DSL,Bank transfer,No,1,2,1
CUST100434,19,70.48,1255.64,Month-to-month,No,Bank transfer,Yes,2,4,0
CUST100435,11,80.38,913.43,Month-to-month,DSL,Electronic check,Yes,0,4,0
CUST100436,6,94.36,568.08,Month-to-month,Fiber optic,Bank transfer,No,4,3,1
CUST100437,12,64.59,757.7,Month-to-month,DSL,Bank transfer,No,3,3,0
CUST100438,25,82.67,1936.02,Two year,No,Credit card,No,3,2,0
CUST100439,33,88.0,2777.87,One year,Fiber optic,Bank transfer,Yes,4,3,0
CUST100440,3,75.24,215.96,Month-to-month,DSL,Electronic check,No,0,3,0
CUST100441,20,68.52,1268.93,Month-to-month,DSL,Electronic check,No,2,3,0
CUST100442,18,73.34,1239.61,Two year,Fiber optic,Credit card,Yes,1,3,0
CUST100443,24,67.1,1608.86,Month-to-month,No,Electronic check,No,4,3,0
CUST100444,7,78.64,509.18,One year,Fiber optic,Electronic check,No,3,2,1
CUST100445,7,61.02,419.28,Month-to-month,No,Mailed check,Yes,0,4,0
CUST100446,46,78.78,3614.56,Two year,DSL,Bank transfer,Yes,2,5,0
CUST100447,10,81.17,772.76,Month-to-month,Fiber optic,Bank transfer,No,1,3,0
CUST100448,14,73.7,1082.7,Month-to-month,DSL,Bank transfer,Yes,1,4,0
CUST100449,16,106.21,1664.46,One year,Fiber optic,Electronic check,Yes,1,3,1
CUST100450,11,78.36,877.49,Month-to-month,Fiber optic,Bank transfer,No,2,1,1
CUST100451,28,90.0,2391.31,One year,Fiber optic,Credit card,Yes,0,4,1
CUST100452,27,58.45,1458.85,Month-to-month,No,Electronic check,Yes,1,4,0
CUST100453,18,65.37,1093.65,Month-to-month,No,Electronic check,No,2,4,1
CUST100454,12,102.52,1178.57,Month-to-month,Fiber optic,Credit card,No,3,3,1
CUST100455,17,61.99,1011.16,One year,DSL,Electronic check,Yes,3,3,0
CUST100456,21,61.57,1221.84,Two year,No,Mailed check,Yes,3,2,0
CUST100457,10,70.89,683.05,Month-to-month,DSL,Electronic check,Yes,3,3,1
CUST100458,30,87.48,2455.82,Two year,Fiber optic,Bank transfer,No,3,4,0
CUST100459,40,110.76,4586.48,Two year,Fiber optic,Bank transfer,Yes,3,5,0
CUST100460,52,100.14,4996.76,Month-to-month,Fiber optic,Bank transfer,Yes,4,3,0
CUST100461,49,78.99,3928.69,Month-to-month,Fiber optic,Mailed check,No,5,3,0
CUST100462,15,51.38,800.62,Month-to-month,DSL,Electronic check,No,1,3,1
CUST100463,22,78.15,1790.91,Month-to-month,DSL,Mailed check,No,1,4,0
CUST100464,18,64.41,1151.99,One year,DSL,Mailed check,No,4,3,0
CUST100465,17,80.51,1317.18,Month-to-month,Fiber optic,Bank transfer,No,2,2,0
CUST100466,17,72.22,1274.11,Month-to-month,DSL,Bank transfer,Yes,1,4,0
CUST100467,20,80.67,1688.27,One year,DSL,Credit card,Yes,1,3,1
CUST100468,44,69.53,3114.01,Month-to-month,DSL,Electronic check,Yes,1,4,0
CUST100469,25,85.5,2127.27,Two year,Fiber optic,Electronic check,Yes,5,4,0
CUST100470,7,107.8,710.57,One year,Fiber optic,Credit card,No,1,4,0
CUST100471,38,90.78,3454.88,Month-to-month,Fiber optic,Bank transfer,No,3,3,1
CUST100472,23,102.98,2251.53,Month-to-month,Fiber optic,Electronic check,Yes,0,4,1
CUST100473,29,66.62,1822.13,Month-to-month,DSL,Credit card,Yes,3,3,1
CUST100474,25,55.74,1354.7,Two year,DSL,Bank transfer,No,3,2,0
CUST100475,26,84.29,2130.01,Month-to-month,Fiber optic,Mailed check,Yes,1,3,1
CUST100476,27,44.4,1182.02,Two year,DSL,Credit card,No,5,2,0
CUST100477,3,51.88,150.97,Two year,DSL,Bank transfer,No,2,3,1
CUST100478,28,54.77,1418.45,Month-to-month,DSL,Mailed check,No,5,5,1
CUST100479,11,69.09,746.78,One year,DSL,Electronic check,Yes,2,4,0
CUST100480,13,55.2,688.21,One year,No,Mailed check,No,1,2,0
CUST100481,20,63.21,1260.2,Month-to-month,DSL,Mailed check,No,3,3,0
CUST100482,57,84.31,4682.99,Two year,Fiber optic,Bank transfer,No,1,3,0
CUST100483,8,52.25,406.56,Month-to-month,No,Mailed check,Yes,0,5,0
CUST100484,19,74.29,1455.61,Two year,Fiber optic,Electronic check,No,2,3,0
CUST100485,16,71.87,1168.7,One year,DSL,Bank transfer,No,0,4,0
CUST100486,38,63.29,2460.11,Month-to-month,No,Electronic check,No,3,4,0
CUST100487,16,83.94,1346.42,Month-to-month,Fiber optic,Credit card,Yes,0,4,1
CUST100488,24,102.85,2553.22,Month-to-month,Fiber optic,Bank transfer,Yes,1,3,0
CUST100489,8,97.64,782.79,Month-to-month,Fiber optic,Bank transfer,No,3,3,1
CUST100490,42,54.39,2110.07,One year,No,Mailed check,Yes,0,4,0
CUST100491,5,102.39,504.43,Month-to-month,Fiber optic,Electronic check,Yes,2,4,1
CUST100492,28,63.76,1775.81,Two year,DSL,Bank transfer,No,2,3,0
CUST100493,24,101.36,2519.85,Month-to-month,Fiber optic,Electronic check,Yes,1,4,1
CUST100494,26,87.22,2238.34,Month-to-month,Fiber optic,Bank transfer,No,2,4,0
CUST100495,5,100.42,477.34,Month-to-month,Fiber optic,Electronic check,Yes,3,3,1
CUST100496,16,73.12,1144.86,Month-to-month,No,Bank transfer,No,1,2,0
CUST100497,37,94.42,3406.03,One year,Fiber optic,Electronic check,Yes,2,3,0
CUST100498,63,71.09,4444.78,Month-to-month,No,Electronic check,Yes,0,4,0
CUST100499,18,72.06,1237.89,One year,DSL,Mailed check,No,1,2,1
CUST100500,34,52.04,1703.68,One year,No,Bank transfer,No,1,3,0
CUST100501,22,77.31,1777.22,Month-to-month,Fiber optic,Electronic check,Yes,0,4,0
CUST100502,19,82.49,1541.45,Month-to-month,DSL,Mailed check,Yes,1,4,0
CUST100503,14,65.17,939.96,Month-to-month,Fiber optic,Credit card,Yes,1,3,1
CUST100504,20,55.85,1167.28,Month-to-month,DSL,Mailed check,Yes,3,4,0
CUST100505,32,88.31,2897.55,One year,DSL,Bank transfer,Yes,1,3,0
CUST100506,34,68.17,2251.61,Month-to-month,Fiber optic,Electronic check,No,1,5,1
CUST100507,6,64.77,367.52,Month-to-month,No,Electronic check,Yes,0,5,0
CUST100508,13,82.19,1094.7,Month-to-month,Fiber optic,Electronic check,Yes,6,3,1
CUST100509,8,93.77,750.18,Month-to-month,Fiber optic,Credit card,No,2,3,1
CUST100510,21,95.98,1937.66,Two year,DSL,Electronic check,No,3,2,0
CUST100511,15,63.09,970.17,Two year,DSL,Electronic check,Yes,4,4,0
CUST100512,26,69.14,1788.33,One year,Fiber optic,Electronic check,No,5,2,1
CUST100513,27,54.42,1501.04,Month-to-month,No,Credit card,No,0,3,1
CUST100514,2,75.99,149.84,Month-to-month,Fiber optic,Mailed check,No,7,2,1
CUST100515,20,67.05,1340.59,Month-to-month,DSL,Credit card,Yes,3,3,0
CUST100516,45,88.1,3835.35,Two year,Fiber optic,Mailed check,No,3,3,0
CUST100517,13,91.75,1150.91,Month-to-month,Fiber optic,Credit card,No,1,5,1
CUST100518,13,75.94,1000.69,Month-to-month,DSL,Credit card,No,1,3,0
CUST100519,39,56.45,2135.04,One year,No,Mailed check,No,1,3,0
CUST100520,35,84.04,2861.22,One year,DSL,Credit card,Yes,1,4,0
CUST100521,9,89.89,775.61,Month-to-month,Fiber optic,Credit card,No,3,3,1
CUST100522,33,81.91,2766.79,Month-to-month,Fiber optic,Electronic check,No,5,3,0
CUST100523,10,54.32,558.17,Two year,No,Bank transfer,No,1,4,0
CUST100524,13,91.15,1114.36,Month-to-month,Fiber optic,Bank transfer,Yes,0,3,0
CUST100525,9,55.82,506.97,Two year,DSL,Credit card,No,1,4,0
CUST100526,6,83.1,474.64,Month-to-month,Fiber optic,Bank transfer,No,2,3,1
CUST100527,22,76.58,1603.41,Two year,Fiber optic,Bank transfer,No,3,2,0
CUST100528,5,75.52,356.75,Two year,Fiber optic,Electronic check,No,7,1,1
CUST100529,22,106.14,2215.79,Month-to-month,Fiber optic,Credit card,Yes,1,4,0
CUST100530,22,70.16,1499.45,Two year,DSL,Electronic check,No,1,4,0
CUST100531,18,101.75,1754.63,Month-to-month,Fiber optic,Bank transfer,Yes,0,4,1
CUST100532,14,55.47,735.3,Month-to-month,No,Electronic check,Yes,1,4,0
CUST100533,12,79.58,956.48,Month-to-month,Fiber optic,Bank transfer,No,1,3,0
CUST100534,8,94.79,776.04,One year,Fiber optic,Credit card,No,1,4,0
CUST100535,52,81.87,4156.14,Month-to-month,Fiber optic,Electronic check,No,2,3,0
CUST100536,17,118.75,1859.28,Month-to-month,Fiber optic,Credit card,Yes,4,3,1
CUST100537,17,83.37,1414.23,Two year,Fiber optic,Credit card,No,2,2,1
CUST100538,9,66.87,618.57,Two year,Fiber optic,Electronic check,No,4,4,1
CUST100539,48,91.37,4384.72,Month-to-month,Fiber optic,Mailed check,Yes,3,4,1
CUST100540,12,82.89,1024.41,Month-to-month,Fiber optic,Electronic check,Yes,0,4,0
CUST100541,24,84.41,1866.82,Month-to-month,Fiber optic,Electronic check,No,7,2,1
CUST100542,27,98.81,2531.99,Month-to-month,Fiber optic,Credit card,Yes,3,2,1
CUST100543,22,75.43,1667.25,Two year,Fiber optic,Electronic check,No,4,2,1
CUST100544,5,113.98,552.15,Two year,Fiber optic,Bank transfer,Yes,1,3,0
CUST100545,32,84.39,2553.72,Month-to-month,Fiber optic,Electronic check,No,1,3,0
CUST100546,12,75.97,947.1,Month-to-month,DSL,Electronic check,No,4,1,1
CUST100547,35,97.6,3322.08,Month-to-month,Fiber optic,Bank transfer,Yes,2,4,0
CUST100548,19,59.06,1155.52,Month-to-month,No,Mailed check,No,2,3,0
CUST100549,29,105.79,3207.66,Month-to-month,Fiber optic,Credit card,No,8,1,1
CUST100550,46,101.77,4323.38,Month-to-month,Fiber optic,Electronic check,No,2,2,1
CUST100551,31,51.45,1663.96,Month-to-month,No,Bank transfer,No,0,3,0
CUST100552,29,98.99,2909.83,Month-to-month,Fiber optic,Bank transfer,Yes,2,4,0
CUST100553,33,79.58,2681.32,Two year,Fiber optic,Bank transfer,No,2,4,0
CUST100554,10,82.77,781.41,One year,No,Bank transfer,Yes,0,5,0
CUST100555,36,46.9,1592.03,Month-to-month,DSL,Electronic check,No,1,3,1
CUST100556,16,72.88,1144.51,Month-to-month,DSL,Bank transfer,No,1,2,0
CUST100557,17,82.13,1312.22,Two year,Fiber optic,Bank transfer,No,2,3,0
CUST100558,21,97.05,2065.03,Month-to-month,Fiber optic,Credit card,Yes,1,3,0
CUST100559,15,89.69,1395.63,Two year,Fiber optic,Electronic check,Yes,5,1,1
CUST100560,8,67.99,567.7,Month-to-month,DSL,Electronic check,Yes,0,4,1
CUST100561,20,89.8,1723.22,Two year,Fiber optic,Mailed check,Yes,1,3,0
CUST100562,17,92.78,1557.15,Month-to-month,DSL,Mailed check,Yes,0,4,1
CUST100563,16,71.27,1077.23,Two year,No,Electronic check,Yes,0,4,0
CUST100564,19,44.13,808.09,Month-to-month,No,Electronic check,No,3,2,1
CUST100565,2,93.63,179.02,Two year,Fiber optic,Electronic check,No,1,1,0
CUST100566,16,52.15,823.56,One year,DSL,Electronic check,No,3,2,1
CUST100567,50,56.48,2695.4,Month-to-month,DSL,Electronic check,No,3,2,1
CUST100568,47,74.72,3238.94,One year,DSL,Credit card,No,1,3,0
CUST100569,21,51.41,1030.49,Month-to-month,No,Credit card,No,2,3,0
CUST100570,20,62.51,1172.14,Month-to-month,DSL,Mailed check,No,1,3,0
CUST100571,1,52.66,48.72,Month-to-month,DSL,Electronic check,No,3,2,1
CUST100572,13,82.18,1048.43,One year,Fiber optic,Electronic check,Yes,1,3,0
CUST100573,33,70.39,2330.74,Two year,DSL,Credit card,No,2,3,1
CUST100574,15,77.74,1210.06,Month-to-month,DSL,Credit card,No,1,3,1
CUST100575,41,77.74,3017.61,One year,DSL,Electronic check,Yes,2,4,0
CUST100576,39,53.99,1958.04,Two year,DSL,Electronic check,Yes,1,5,0
CUST100577,13,87.99,1160.63,One year,Fiber optic,Electronic check,No,4,1,0
CUST100578,22,74.03,1607.82,Month-to-month,DSL,Mailed check,No,2,3,0
CUST100579,53,51.7,2847.06,Month-to-month,No,Electronic check,No,5,1,0
CUST100580,5,86.21,422.72,Month-to-month,Fiber optic,Bank transfer,Yes,1,4,1
CUST100581,15,72.91,1129.58,Month-to-month,DSL,Electronic check,Yes,1,2,1
CUST100582,5,88.6,411.3,Month-to-month,DSL,Electronic check,Yes,2,3,1
CUST100583,9,82.99,783.67,Two year,Fiber optic,Bank transfer,No,3,2,0
CUST100584,63,100.17,6143.84,One year,Fiber optic,Credit card,Yes,2,4,0
CUST100585,15,71.64,1109.76,One year,DSL,Electronic check,Yes,1,3,1
CUST100586,3,79.14,219.55,Month-to-month,DSL,Bank transfer,No,1,3,0
CUST100587,8,68.72,519.19,Month-to-month,Fiber optic,Electronic check,No,2,3,1
CUST100588,4,43.36,172.83,One year,No,Electronic check,No,1,4,1
CUST100589,22,78.11,1584.32,Month-to-month,DSL,Electronic check,Yes,3,3,1
CUST100590,27,91.89,2462.96,Two year,Fiber optic,Electronic check,Yes,2,5,0
CUST100591,36,102.39,3520.96,Month-to-month,Fiber optic,Electronic check,Yes,1,3,0
CUST100592,31,94.87,2908.52,Month-to-month,Fiber optic,Bank transfer,No,0,4,0
CUST100593,5,69.9,355.54,One year,Fiber optic,Credit card,Yes,1,2,0
CUST100594,26,78.29,2038.56,One year,Fiber optic,Electronic check,No,5,2,1
CUST100595,18,104.58,1914.17,Month-to-month,Fiber optic,Electronic check,No,4,2,1
CUST100596,40,64.38,2485.26,One year,No,Electronic check,Yes,0,5,0
CUST100597,34,63.32,2181.19,Month-to-month,DSL,Mailed check,Yes,0,4,0
CUST100598,68,30.92,2081.03,Month-to-month,No,Credit card,No,1,3,0
CUST100599,9,53.06,470.86,Month-to-month,DSL,Electronic check,No,2,2,0
CUST100600,8,51.79,414.94,One year,DSL,Bank transfer,No,1,4,0
CUST100601,13,50.04,641.02,One year,No,Mailed check,Yes,4,3,0
CUST100602,18,104.16,1833.6,Month-to-month,Fiber optic,Credit card,Yes,3,4,1
CUST100603,11,60.36,638.13,One year,DSL,Electronic check,Yes,0,1,1
CUST100604,9,47.1,423.15,One year,No,Electronic check,No,4,3,1
CUST100605,25,58.73,1407.45,Month-to-month,No,Electronic check,Yes,1,4,1
CUST100606,13,90.16,1078.35,Month-to-month,Fiber optic,Bank transfer,Yes,2,3,0
CUST100607,11,78.17,798.1,Month-to-month,No,Mailed check,No,2,4,0
CUST100608,5,77.98,403.3,Month-to-month,DSL,Bank transfer,No,1,4,1
CUST100609,1,96.09,98.98,Two year,Fiber optic,Electronic check,Yes,7,2,1
CUST100610,48,87.08,4365.72,Two year,Fiber optic,Electronic check,Yes,0,3,0
CUST100611,47,65.15,2995.07,Month-to-month,DSL,Bank transfer,Yes,1,4,0
CUST100612,35,92.54,3093.99,Month-to-month,Fiber optic,Electronic check,No,4,3,1
CUST100613,29,66.72,2031.28,Month-to-month,Fiber optic,Credit card,No,2,2,1
CUST100614,12,102.62,1230.32,Month-to-month,Fiber optic,Credit card,Yes,1,3,0
CUST100615,30,53.64,1670.54,Month-to-month,No,Electronic check,Yes,2,3,0
CUST100616,7,65.25,441.45,Month-to-month,No,Bank transfer,Yes,0,4,0
CUST100617,21,55.38,1186.67,Month-to-month,No,Electronic check,Yes,1,4,1
CUST100618,10,65.62,670.17,Month-to-month,DSL,Credit card,No,1,3,1
CUST100619,30,57.72,1741.27,Month-to-month,No,Bank transfer,Yes,2,3,1
CUST100620,55,52.78,2762.03,Month-to-month,DSL,Electronic check,No,2,4,1
CUST100621,8,77.66,638.79,Month-to-month,DSL,Bank transfer,Yes,1,3,1
CUST100622,13,61.32,781.97,Month-to-month,DSL,Electronic check,No,2,3,1
CUST100623,21,85.92,1836.94,Month-to-month,Fiber optic,Electronic check,No,4,1,1
CUST100624,3,74.45,221.23,Month-to-month,DSL,Electronic check,No,1,2,1
CUST100625,4,69.76,260.59,Two year,Fiber optic,Electronic check,No,1,4,0
CUST100626,54,60.4,3185.87,Month-to-month,No,Electronic check,No,1,5,0
CUST100627,25,84.31,2042.88,One year,Fiber optic,Credit card,No,2,3,0
CUST100628,12,100.73,1257.7,Month-to-month,Fiber optic,Mailed check,No,5,3,1
CUST100629,19,97.61,1907.99,Month-to-month,Fiber optic,Credit card,No,4,2,1
CUST100630,13,79.8,997.23,Month-to-month,Fiber optic,Electronic check,Yes,4,3,1
CUST100631,22,50.39,1107.81,One year,No,Credit card,No,4,2,1
CUST100632,14,58.85,805.28,Two year,DSL,Bank transfer,No,2,2,0
